COMP ID,Importance,PATHWAY SORTORDER,BIOCHEMICAL,SUPER PATHWAY,SUB PATHWAY,PLATFORM,CHEMICAL ID,RI,MASS,PUBCHEM,CAS,KEGG,HMDB
52673,1.1098955327476804e-05,2651,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*,Lipid,Plasmalogen,LC/MS Pos Late,100009002,2270.0,724.5276,,,,HMDB11352
57445,1.1086365654354724e-05,2905,glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0)*,Lipid,Hexosylceramides (HCER),LC/MS Pos Late,100015748,3724.0,796.6661,,,,
57511,1.1082716698344321e-05,1776,linolenoylcarnitine (C18:3)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",LC/MS Pos Late,100015831,1310.0,422.3265,,,,
42382,1.107069587501219e-05,399,S-adenosylhomocysteine (SAH),Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",LC/MS Neg,197,1832.4,383.1143,439155,979-92-0,C00021,HMDB00939
40703,1.1065677209249195e-05,884,prolylglycine,Peptide,Dipeptide,LC/MS Pos Early,100003674,2136.0,173.0921,6426709,2578-57-6,,HMDB11178
31943,1.1055696860427222e-05,1859,3-hydroxysebacate,Lipid,"Fatty Acid, Monohydroxy",LC/MS Polar,100001145,2411.0,217.1081,3017884,73141-46-5,,HMDB00350
55,1.1041042075863433e-05,4046,beta-alanine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",LC/MS Pos Early,244,1905.0,90.055,239,56-41-7;107-95-9,C00099,HMDB00056
52447,1.1036617971174528e-05,2292,1-stearoyl-2-arachidonoyl-GPE (18:0/20:4),Lipid,Phosphatidylethanolamine (PE),LC/MS Pos Late,100008977,2424.0,768.5538,5289133,,,HMDB09003
33973,1.1028426989116428e-05,3168,epiandrosterone sulfate,Lipid,Androgenic Steroids,LC/MS Neg,100001287,4855.0,369.1741,9929317,22229-22-7,,
57519,1.1025558544540075e-05,1771,eicosenoylcarnitine (C20:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",LC/MS Pos Late,100015838,1484.0,454.3891,,,,
54958,1.1024234785682275e-05,2759,palmitoyl-arachidonoyl-glycerol (16:0/20:4) [2]*,Lipid,Diacylglycerol,LC/MS Pos Late,100010925,3015.0,634.5405,,,,
32346,1.1010582950802808e-05,3275,glycochenodeoxycholate,Lipid,Primary Bile Acid Metabolism,LC/MS Neg,1628,5236.1,448.3068,12544,16564-43-5,C05466,HMDB00637
52436,1.1007098607106738e-05,2943,tricosanoyl sphingomyelin (d18:1/23:0)*,Lipid,Sphingomyelins,LC/MS Pos Late,100008955,3200.0,801.6844,,,,HMDB12105
1493,1.0995425736324404e-05,436,ornithine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Pos Early,444,2800.0,133.0972,6262,3184-13-2,C00077,HMDB03374
1806,1.0993352556180355e-05,4225,retinol (Vitamin A),Cofactors and Vitamins,Vitamin A Metabolism,LC/MS Pos Late,498,1636.0,269.2264,445354,68-26-8,C00473,HMDB00305
57547,1.0977748659463035e-05,382,"2,3-dihydroxy-2-methylbutyrate",Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Neg,100010869,787.0,133.0506,301941,14868-24-7,,HMDB29576
44675,1.0975379988463432e-05,1461,docosahexaenoate (DHA; 22:6n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),LC/MS Neg,100000665,5525.0,327.233,445580,6217-54-5,C06429,HMDB02183
62290,1.0973707294055091e-05,4746,glucuronide of piperine metabolite C17H21NO3 (3)*,Xenobiotics,Food Component/Plant,LC/MS Neg,100020491,3951.0,462.17699999999996,,,,
48141,1.0972613274696696e-05,4863,2-keto-3-deoxy-gluconate,Xenobiotics,Food Component/Plant,LC/MS Polar,100005946,1900.0,177.0405,161227,17510-99-5,C00204,HMDB01353
1512,1.0972262724450693e-05,264,picolinate,Amino Acid,Tryptophan Metabolism,LC/MS Pos Early,1022,910.0,124.0393,1018,98-98-6,C10164,HMDB02243
37186,1.0969176820203408e-05,3200,"5alpha-androstan-3alpha,17beta-diol monosulfate (1)",Lipid,Androgenic Steroids,LC/MS Neg,100002018,4925.0,371.1898,,,,
64,1.0959816307093735e-05,133,phenylalanine,Amino Acid,Phenylalanine Metabolism,LC/MS Pos Early,460,2878.0,166.0863,6140,63-91-2,C00079,HMDB00159
40499,1.0951303686815113e-05,48,4-hydroxyglutamate,Amino Acid,Glutamate Metabolism,LC/MS Pos Early,100002544,1141.0,164.0554,439902,2485-33-8,C03079,HMDB01344
1898,1.0934972660539567e-05,444,proline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Pos Early,480,1603.0,116.0706,145742,147-85-3,C00148,HMDB00162
63264,1.093108041951588e-05,5890,pentose acid*,Partially Characterized Molecules,Partially Characterized Molecules,LC/MS Polar,100021467,2180.0,165.0405,,,,
38102,1.0917983630442287e-05,2021,oleoyl ethanolamide,Lipid,Endocannabinoid,LC/MS Neg,1137,6450.0,324.2908,5283454,11-58-0;111-58-0,,HMDB02088
22036,1.0904168435002897e-05,1838,2-hydroxyoctanoate,Lipid,"Fatty Acid, Monohydroxy",LC/MS Neg,100000743,3736.8,159.1027,94180,617-73-2,,HMDB02264
32377,1.089911530765823e-05,1324,N-acetylneuraminate,Carbohydrate,Aminosugar Metabolism,LC/MS Pos Early,1162,660.0,310.1133,439197,131-48-6,C00270,HMDB00230
39271,1.0890119338897882e-05,2684,1-(1-enyl-stearoyl)-GPE (P-18:0)*,Lipid,Lysoplasmalogen,LC/MS Pos Late,100003001,1649.0,466.3292,,,,
52461,1.0889421613976642e-05,2141,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,1539,2358.0,760.5851,6436017,26853-31-6;26853-31-6,,HMDB07972
46960,1.0886402653839084e-05,5624,sulfate*,Xenobiotics,Chemical,LC/MS Neg,100002528,616.0,96.9601,1118,14808-79-8,C00059,HMDB01448
55017,1.0886074987912066e-05,1101,4-hydroxyphenylacetylglutamine,Peptide,Acetylated Peptides,LC/MS Neg,100010850,1650.0,279.0986,,,,
15140,1.0884520971660447e-05,250,kynurenine,Amino Acid,Tryptophan Metabolism,LC/MS Pos Early,100000265,2739.0,209.0921,161166,2922-83-0,C00328,HMDB00684
52633,1.0884193585699853e-05,2751,palmitoyl-linoleoyl-glycerol (16:0/18:2) [1]*,Lipid,Diacylglycerol,LC/MS Pos Late,100009052,3080.0,610.5405,9543695,,,HMDB07103
33950,1.088224815302877e-05,134,N-acetylphenylalanine,Amino Acid,Phenylalanine Metabolism,LC/MS Pos Early,100001256,2680.0,208.0968,74839,2018-61-3,C03519,HMDB00512
53230,1.0878836356575277e-05,1854,3-hydroxyhexanoate,Lipid,"Fatty Acid, Monohydroxy",LC/MS Polar,100006367,1082.0,131.0714,151492,10191-24-9,,
48255,1.0878393450740526e-05,1194,arabonate/xylonate,Carbohydrate,Pentose Metabolism,LC/MS Polar,100006115,2700.0,165.0405,,,,
52437,1.0872832039750978e-05,2966,"sphingomyelin (d18:2/24:1, d18:1/24:2)*",Lipid,Sphingomyelins,LC/MS Pos Late,100008957,2635.0,811.6687,,,,
1552,1.0864359494822765e-05,1445,erucate (22:1n9),Lipid,Long Chain Monounsaturated Fatty Acid,LC/MS Neg,1087,6355.6,337.3112,5281116,112-86-7,C08316,HMDB02068
19263,1.0862963174234767e-05,2262,1-palmitoyl-2-oleoyl-GPE (16:0/18:1),Lipid,Phosphatidylethanolamine (PE),LC/MS Pos Late,1526,2509.0,718.5381,5283496,26662-94-2,,HMDB05320
46539,1.085782661620248e-05,1338,N-acetylglucosamine/N-acetylgalactosamine,Carbohydrate,Aminosugar Metabolism,LC/MS Polar,100006435,1897.0,220.0826,,,,
61875,1.085523095416981e-05,5857,glucuronide of C12H22O4 (2)*,Partially Characterized Molecules,Partially Characterized Molecules,LC/MS Neg,100019985,2700.0,405.1766,,,,
512,1.0827138309238379e-05,39,asparagine,Amino Acid,Alanine and Aspartate Metabolism,LC/MS Polar,917,2951.1,131.0462,6267,70-47-3,C00152,HMDB00168
587,1.0826567428652992e-05,4547,gluconate,Xenobiotics,Food Component/Plant,LC/MS Polar,338,2922.0,195.051,10690,527-07-1,C00257,HMDB00625
62309,1.0821323218840493e-05,491,N-acetyl-isoputreanine,Amino Acid,Polyamine Metabolism,LC/MS Pos Early,100020487,2305.0,203.139,131802901,,,
57480,1.0808261579372772e-05,2961,"sphingomyelin (d18:2/21:0, d16:2/23:0)*",Lipid,Sphingomyelins,LC/MS Pos Late,100015790,2330.0,771.6375,,,,
52462,1.0807326248388306e-05,2155,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,100008914,2091.0,782.5694,10747814,35418-58-7,,HMDB07982
33953,1.0790597465986268e-05,448,N-acetylarginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Pos Early,100001266,2245.0,217.1295,67427,155-84-0,C02562,HMDB04620
37209,1.0790547552871501e-05,3190,"androstenediol (3alpha, 17alpha) monosulfate (3)",Lipid,Androgenic Steroids,LC/MS Neg,100002027,5180.0,369.1741,,,,
15676,1.0788628514966886e-05,352,3-methyl-2-oxovalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Neg,100000036,2064.2,129.0557,47,1460-34-0;51829-07-3,C00671,HMDB03736
1494,1.0784528589929584e-05,526,5-oxoproline,Amino Acid,Glutathione Metabolism,LC/MS Neg,1021,738.5,128.0353,7405,98-79-3,C01879,HMDB00267
573,1.0784465385908727e-05,4058,cytosine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",LC/MS Pos Early,881,2060.0,112.0505,597,71-30-7,C00380,HMDB00630
18349,1.0779597087635593e-05,276,indolelactate,Amino Acid,Tryptophan Metabolism,LC/MS Neg,100000463,2286.0,204.0666,92904,832-97-3,C02043,HMDB00671
62947,1.0772092518513803e-05,467,"N,N,N-trimethyl-alanylproline betaine (TMAP)",Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Pos Early,100020217,2470.0,229.1547,,,,
57341,1.0769960036574367e-05,2258,"1,2-dipalmitoyl-GPE (16:0/16:0)*",Lipid,Phosphatidylethanolamine (PE),LC/MS Pos Late,100009204,2498.0,692.5225,445468,,,HMDB08923
63990,1.0758920280067664e-05,4149,2-O-methylascorbic acid,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,LC/MS Neg,100003258,778.0,189.0405,99779,17860-87-6,,
18374,1.0740068612142234e-05,393,methionine sulfoxide,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",LC/MS Pos Early,100000039,1272.0,166.0533,158980,3226-65-1,C02989,HMDB02005
53174,1.0737754274098564e-05,2305,"1,2-dilinoleoyl-GPE (18:2/18:2)*",Lipid,Phosphatidylethanolamine (PE),LC/MS Pos Late,100009217,2083.0,740.5225,9546812,,,HMDB09093
44877,1.0698170331211216e-05,2858,N-palmitoyl-sphingosine (d18:1/16:0),Lipid,Ceramides,LC/MS Pos Late,1518,2893.0,538.5194,5283564,24696-26-2,,HMDB04949
48258,1.069615913397019e-05,2461,1-oleoyl-GPC (18:1),Lipid,Lysophospholipid,LC/MS Pos Late,100001272,1540.0,522.3554,16081932,19420-56-5,,HMDB02815
2342,1.0693189094841955e-05,269,serotonin,Amino Acid,Tryptophan Metabolism,LC/MS Pos Early,504,2550.0,177.1022,5202,153-98-0,C00780,HMDB00259
52726,1.0691177688823256e-05,2394,1-stearoyl-2-oleoyl-GPI (18:0/18:1)*,Lipid,Phosphatidylinositol (PI),LC/MS Pos Late,100009181,3711.0,882.6066,,,,
17945,1.0684694980856108e-05,1846,2-hydroxystearate,Lipid,"Fatty Acid, Monohydroxy",LC/MS Neg,1239,5695.0,299.2592,69417,629-22-1,C03045,
558,1.0681233343452518e-05,4126,adenosine 5'-diphosphoribose (ADP-ribose),Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,LC/MS Neg,215,920.0,558.0644,192,68414-18-6,C00301,HMDB01178
42449,1.0679831770618265e-05,2264,1-palmitoyl-2-linoleoyl-GPE (16:0/18:2),Lipid,Phosphatidylethanolamine (PE),LC/MS Pos Late,100001870,2275.0,716.5225,9546747,,,HMDB05322
30460,1.066790392308259e-05,68,1-methylhistidine,Amino Acid,Histidine Metabolism,LC/MS Neg,100001051,1227.0,168.0779,92105,332-80-9,C01152,HMDB00001
52438,1.0665275419383657e-05,2178,1-stearoyl-2-oleoyl-GPC (18:0/18:1),Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,100008904,2644.0,788.6164,,56421-10-4,,HMDB08038
48445,1.0664300573021806e-05,5751,2-methoxyresorcinol sulfate,Xenobiotics,Chemical,LC/MS Neg,100006184,1863.0,218.9969,,1446269-78-8,,
57531,1.0655844716253399e-05,1773,nervonoylcarnitine (C24:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",LC/MS Pos Late,100015846,1602.0,510.4517,,,,
63660,1.065307353127238e-05,5867,glutamine conjugate of C6H10O2 (2)*,Partially Characterized Molecules,Partially Characterized Molecules,LC/MS Neg,100020262,2526.0,241.1194,,,,
43424,1.064999620184419e-05,5689,dimethyl sulfone,Xenobiotics,Chemical,LC/MS Pos Early,100004284,832.0,95.0161,6213,67-71-0,C11142,HMDB04983
62069,1.064895285180229e-05,1564,3-hydroxyadipate*,Lipid,"Fatty Acid, Dicarboxylate",LC/MS Polar,100004396,3131.0,161.0455,151913,,,HMDB00345
1591,1.0646223776558975e-05,371,N-acetylvaline,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Polar,1084,1227.0,158.0823,66789,96-81-1,,HMDB11757
33955,1.0645980957090223e-05,2450,1-palmitoyl-GPC (16:0),Lipid,Lysophospholipid,LC/MS Pos Late,100001263,1525.0,496.3398,86554,17364-16-8,,HMDB10382
33967,1.063746779226434e-05,347,N-acetylisoleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Pos Early,100001276,2600.0,174.1125,306109,3077-46-1,,HMDB61684
62950,1.0629910254850144e-05,1908,"2S,3R-dihydroxybutyrate",Lipid,"Fatty Acid, Dihydroxy",LC/MS Polar,100002284,1660.0,119.035,10964471,5057-93-2,,HMDB02453
35625,1.0628141609322898e-05,2694,1-myristoylglycerol (14:0),Lipid,Monoacylglycerol,LC/MS Neg,100001618,6353.3,227.2016,79050,75685-84-6,C01885,HMDB11561
27447,1.0623916677457538e-05,2702,1-linoleoylglycerol (18:2),Lipid,Monoacylglycerol,LC/MS Neg,100001040,6477.0,279.2329,5283469,2277-28-3,,
45413,1.0609130455403351e-05,5627,O-sulfo-L-tyrosine,Xenobiotics,Chemical,LC/MS Neg,100005384,990.0,260.0234,514186,,,
44688,1.060787630124681e-05,1204,maltotriose,Carbohydrate,Glycogen Metabolism,LC/MS Neg,100000276,812.0,503.1618,439586,1109-28-0,C01835,HMDB01262
1505,1.060629547344626e-05,4014,orotate,Nucleotide,"Pyrimidine Metabolism, Orotate containing",LC/MS Polar,445,1638.1,155.0098,967,50887-69-9,C00295,HMDB00226
1600,1.0598614244086635e-05,2098,phosphoethanolamine (PE),Lipid,Phospholipid Metabolism,LC/MS Pos Early,1026,700.0,142.0264,1015,1071-23-4,C00346,HMDB00224
53010,1.0595895964517667e-05,2923,lactosyl-N-palmitoyl-sphingosine (d18:1/16:0),Lipid,Lactosylceramides (LCER),LC/MS Pos Late,100009030,2527.0,862.625,,4201-62-1,,
33943,1.0579596950636558e-05,46,N-acetylglutamine,Amino Acid,Glutamate Metabolism,LC/MS Polar,100001253,2140.0,187.0724,182230,2490-97-3,C02716,HMDB06029
57520,1.0579157811634566e-05,1777,dihomo-linoleoylcarnitine (C20:2)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",LC/MS Pos Late,100015839,1436.0,452.3734,,,,
15443,1.057408220048599e-05,1312,glucuronate,Carbohydrate,Aminosugar Metabolism,LC/MS Polar,100000257,3233.3,193.0354,444791,207300-70-7,C00191,HMDB00127
38168,1.057398305660662e-05,3165,16a-hydroxy DHEA 3-sulfate,Lipid,Androgenic Steroids,LC/MS Neg,100002126,4240.0,383.1534,,,,
62291,1.0569842247554157e-05,4747,glucuronide of piperine metabolite C17H21NO3 (4)*,Xenobiotics,Food Component/Plant,LC/MS Neg,100020492,3992.0,462.17699999999996,,,,
62292,1.0564657038148251e-05,4748,glucuronide of piperine metabolite C17H21NO3 (5)*,Xenobiotics,Food Component/Plant,LC/MS Neg,100020493,4039.0,462.17699999999996,,,,
46548,1.056282435328754e-05,336,3-methylglutarylcarnitine (2),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Pos Early,100005850,2687.0,290.1598,128145,,,HMDB00552
44621,1.0559160079643531e-05,2682,1-(1-enyl-oleoyl)-GPE (P-18:1)*,Lipid,Lysoplasmalogen,LC/MS Pos Late,100005372,1566.0,464.3136,,,,
33952,1.0551950176636802e-05,1749,myristoylcarnitine (C14),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",LC/MS Pos Late,100001270,1350.0,372.3108,6426854,18822-89-4,,HMDB05066
61840,1.0546730167323211e-05,1809,3-hydroxyoleoylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",LC/MS Pos Late,100019801,1406.0,442.3527,,,,
62918,1.0534764239292672e-05,1590,tetradecadienedioate (C14:2-DC)*,Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100021100,3148.0,253.1445,,,,
37184,1.0533187216646785e-05,3202,"5alpha-androstan-3alpha,17beta-diol disulfate",Lipid,Androgenic Steroids,LC/MS Neg,100002017,4275.0,225.0697,,,,
33230,1.0517407388041386e-05,2452,1-palmitoleoyl-GPC* (16:1)*,Lipid,Lysophospholipid,LC/MS Pos Late,100001511,1450.0,494.3241,24779461,,,HMDB10383
2730,1.049895064841695e-05,578,gamma-glutamylglutamine,Peptide,Gamma-glutamyl Amino Acid,LC/MS Pos Early,1140,1430.0,276.119,150914,10148-81-9,C05283,HMDB11738
36754,1.0490829667102586e-05,1594,octadecanedioate (C18),Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100001615,5043.0,313.2384,70095,871-70-5,,HMDB00782
54885,1.048442447111923e-05,2562,1-linoleoyl-GPG (18:2)*,Lipid,Lysophospholipid,LC/MS Neg,100009227,5516.0,507.2728,,,,
42381,1.0483554401800216e-05,4166,gamma-CEHC glucuronide*,Cofactors and Vitamins,Tocopherol Metabolism,LC/MS Neg,100004243,2500.0,439.161,,,,
1561,1.046728072923707e-05,4157,alpha-tocopherol,Cofactors and Vitamins,Tocopherol Metabolism,LC/MS Pos Late,1105,2522.0,430.3782,14985,59-02-9;10191-41-0,C02477,HMDB01893
1519,1.0458555084693578e-05,1233,sucrose,Carbohydrate,Disaccharides and Oligosaccharides,LC/MS Polar,935,3092.0,387.1144,5988,57-50-1,C00089,HMDB00258
35637,1.0456273755981633e-05,523,cysteinylglycine,Amino Acid,Glutathione Metabolism,LC/MS Pos Early,278,2132.0,179.0485,439498,19246-18-5,C01419,HMDB00078
57421,1.0450010683610865e-05,2904,glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*,Lipid,Hexosylceramides (HCER),LC/MS Pos Late,100015625,3420.0,782.6505,,,,
1284,1.0447986349905769e-05,16,threonine,Amino Acid,"Glycine, Serine and Threonine Metabolism",LC/MS Pos Early,564,1514.0,120.0655,6288,72-19-5,C00188,HMDB00167
46798,1.0437029513821356e-05,2770,oleoyl-linoleoyl-glycerol (18:1/18:2) [1],Lipid,Diacylglycerol,LC/MS Pos Late,100002989,3115.0,636.5562,,106292-55-1,,HMDB07219
35322,1.0434498515249084e-05,5546,hydroquinone sulfate,Xenobiotics,Drug - Topical Agents,LC/MS Neg,100001604,1395.0,188.9863,161220,123-31-9,C00530,HMDB02434
62101,1.0409236687367276e-05,44,alpha-ketoglutaramate*,Amino Acid,Glutamate Metabolism,LC/MS Polar,100002397,1916.0,144.0302,48,18465-19-5,,
20699,1.0397592070933776e-05,4636,erythritol,Xenobiotics,Food Component/Plant,LC/MS Polar,100000846,1491.0,167.0561,222285,149-32-6,C00503,HMDB02994
32197,1.0388383965434335e-05,171,3-(4-hydroxyphenyl)lactate (HPLA),Amino Acid,Tyrosine Metabolism,LC/MS Neg,240,1379.0,181.0506,9378,6482-98-0,C03672,HMDB00755
63650,1.0372351998999396e-05,5895,carnitine of C10H14O2 (5)*,Partially Characterized Molecules,Partially Characterized Molecules,LC/MS Neg,100021678,4521.0,370.1871,,,,
1643,1.0363193279008655e-05,1354,fumarate,Energy,TCA Cycle,LC/MS Polar,330,3084.0,115.0037,444972,100-17-8,C00122,HMDB00134
40730,1.0344756948869258e-05,76,imidazole propionate,Amino Acid,Histidine Metabolism,LC/MS Pos Early,100003434,2263.0,141.0659,70630,1074-59-5,,HMDB02271
36738,1.0340212653632385e-05,577,gamma-glutamylglutamate,Peptide,Gamma-glutamyl Amino Acid,LC/MS Pos Early,331,1775.0,277.103,92865,1116-22-9,C05282,HMDB11737
19265,1.0333785189628517e-05,2358,1-stearoyl-2-oleoyl-GPS (18:0/18:1),Lipid,Phosphatidylserine (PS),LC/MS Pos Late,100000639,3000.0,790.5593,9547087,,,HMDB10163
52616,1.033282070070618e-05,2139,1-palmitoyl-2-stearoyl-GPC (16:0/18:0),Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,100008921,2653.0,762.6007,,59403-51-9,,HMDB07970
19260,1.0332234681093994e-05,2550,1-oleoyl-GPS (18:1),Lipid,Lysophospholipid,LC/MS Neg,100000630,5607.0,522.2837,9547099,326589-90-6,,HMDB61694
541,1.0330809902014553e-05,152,4-hydroxyphenylacetate,Amino Acid,Phenylalanine Metabolism,LC/MS Neg,144,1361.0,151.0401,127,156-38-7,C00642,HMDB00020
40481,1.0324181870862249e-05,4620,dihydroferulate,Xenobiotics,Food Component/Plant,LC/MS Neg,100003432,1928.0,195.0663,14340,1135-23-5,,
27718,1.0321097839853347e-05,476,creatine,Amino Acid,Creatine Metabolism,LC/MS Pos Early,1221,1947.0,132.0768,586,57-00-1,C00300,HMDB00064
52431,1.0313424346332727e-05,2698,1-palmitoleoylglycerol (16:1)*,Lipid,Monoacylglycerol,LC/MS Neg,100008952,6094.0,253.2173,,,,
61846,1.031234124664743e-05,3166,androsterone glucuronide,Lipid,Androgenic Steroids,LC/MS Neg,100002761,4953.0,465.2494,114833,1852-43-3,C11135,HMDB02829
46325,1.030907869520745e-05,2443,1-arachidonoyl-GPA (20:4),Lipid,Lysophospholipid,LC/MS Neg,100004442,5499.0,457.2361,,799268-65-8,,
48885,1.0309054497850518e-05,1188,arabitol/xylitol,Carbohydrate,Pentose Metabolism,LC/MS Polar,100006430,1932.4,151.0612,,,,
18494,1.030264403401401e-05,3276,taurochenodeoxycholate,Lipid,Primary Bile Acid Metabolism,LC/MS Neg,1629,5250.0,498.2895,387316,6009-98-9,C05465,HMDB00951
61876,1.029348000139987e-05,5861,glucuronide of C14H26O4 (1)*,Partially Characterized Molecules,Partially Characterized Molecules,LC/MS Neg,100019986,3200.0,433.2079,,,,
47120,1.0291995657963406e-05,1877,9-hydroxystearate,Lipid,"Fatty Acid, Monohydroxy",LC/MS Neg,100005834,5384.0,299.2592,9570127,25498-28-6,,HMDB61661
52984,1.0286405571014951e-05,1799,(S)-3-hydroxybutyrylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",LC/MS Pos Early,100009271,2340.0,248.1493,,,,
35437,1.0265737491341151e-05,380,isobutyrylglycine (C4),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Neg,100001590,1420.0,144.0666,10855600,15926-18-8,,HMDB00730
2125,1.025447199601741e-05,424,taurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",LC/MS Pos Early,512,660.0,126.022,1123,107-35-7,C00245,HMDB00251
44681,1.025295804518245e-05,1751,palmitoylcarnitine (C16),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",LC/MS Pos Late,100000776,1425.0,400.3421,461,6865-14-1,C02990,HMDB00222
62863,1.0239237058953622e-05,4527,3-formylindole,Xenobiotics,Food Component/Plant,LC/MS Pos Early,100020219,2736.0,146.06,10256,487-89-8,C08493,HMDB29737
62851,1.0220138505761612e-05,2940,hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH)),Lipid,Sphingomyelins,LC/MS Pos Late,100021000,2056.0,719.5698,,,,
63109,1.0217952981582103e-05,1909,"2R,3R-dihydroxybutyrate",Lipid,"Fatty Acid, Dihydroxy",LC/MS Polar,100002367,1543.0,119.035,13120901,759-06-8,,HMDB00498
37752,1.0209567190211671e-05,1889,13-HODE + 9-HODE,Lipid,"Fatty Acid, Monohydroxy",LC/MS Neg,100002196,5275.0,295.2283,,,,
52464,1.0194116568550437e-05,2270,1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*,Lipid,Phosphatidylethanolamine (PE),LC/MS Pos Late,100008990,2198.0,740.5225,9546800,,,HMDB05323
49617,1.0177887370697445e-05,2496,1-lignoceroyl-GPC (24:0),Lipid,Lysophospholipid,LC/MS Pos Late,100002873,1907.0,608.465,,325171-59-3,,HMDB10405
20693,1.0160253069055841e-05,4938,tartronate (hydroxymalonate),Xenobiotics,Food Component/Plant,LC/MS Neg,100000840,610.0,118.9986,45,80-69-3,C02287,HMDB35227
1125,1.0150381413059691e-05,345,isoleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Pos Early,376,2800.0,132.1019,6306,73-32-5,C00407,HMDB00172
57554,1.0144342939355771e-05,4068,2'-O-methylcytidine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",LC/MS Pos Early,100010895,2411.0,258.1085,150971,2140-72-9,,
62864,1.012665595845617e-05,4698,mannonate*,Xenobiotics,Food Component/Plant,LC/MS Polar,100003695,2736.0,195.051,3246006,642-99-9,,
46227,1.0107550198221898e-05,114,fructosyllysine,Amino Acid,Lysine Metabolism,LC/MS Pos Early,100005373,2784.0,309.1656,123708,21291-40-7,,
32445,1.0099898104084121e-05,4378,3-methylxanthine,Xenobiotics,Xanthine Metabolism,LC/MS Neg,100001108,1700.0,165.0418,70639,1076-22-8,C16357,HMDB01886
42040,1.0078286548130604e-05,210,5-hydroxymethyl-2-furoic acid,Amino Acid,Tyrosine Metabolism,LC/MS Neg,100003954,962.0,141.0193,80642,6338-41-6,C20448,HMDB02432
32198,1.0074656940007054e-05,1729,acetylcarnitine (C2),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Short Chain)",LC/MS Pos Early,100000802,2282.0,204.123,1,5080-50-2,C02571,HMDB00201
62735,1.006510464066011e-05,1678,4-methylhexanoylglutamine,Lipid,Fatty Acid Metabolism (Acyl Glutamine),LC/MS Neg,100020631,3390.0,257.1507,,,,
19324,1.0064856679279035e-05,2568,1-stearoyl-GPI (18:0),Lipid,Lysophospholipid,LC/MS Neg,100000656,5794.0,599.3202,,796963-93-4,,HMDB61696
40708,1.0064500426305902e-05,3117,pregnanediol-3-glucuronide,Lipid,Progestin Steroids,LC/MS Neg,100003470,5145.0,495.2963,123796,1852-49-9,,HMDB10318
31591,1.0044625209010818e-05,3176,androsterone sulfate,Lipid,Androgenic Steroids,LC/MS Neg,100001073,5022.0,369.1741,159663,2479-86-9,,HMDB02759
15872,1.0031866839473549e-05,1374,malonate,Lipid,Fatty Acid Synthesis,LC/MS Polar,818,3447.0,103.0037,867,141-82-2;26522-22-85-0,C00383,HMDB00691
