COMP ID,Importance,PATHWAY SORTORDER,BIOCHEMICAL,SUPER PATHWAY,SUB PATHWAY,PLATFORM,CHEMICAL ID,RI,MASS,PUBCHEM,CAS,KEGG,HMDB
2125,1.1436862034331435e-05,424,taurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",LC/MS Pos Early,512,660.0,126.022,1123,107-35-7,C00245,HMDB00251
32346,1.1432025381705484e-05,3275,glycochenodeoxycholate,Lipid,Primary Bile Acid Metabolism,LC/MS Neg,1628,5236.1,448.3068,12544,16564-43-5,C05466,HMDB00637
1299,1.1412369585364571e-05,155,tyrosine,Amino Acid,Tyrosine Metabolism,LC/MS Neg,815,1322.0,180.0666,6057,60-18-4,C00082,HMDB00158
53195,1.1381146683019894e-05,2125,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,100009139,1914.0,754.5381,,,,HMDB07883
40481,1.1372459189395853e-05,4620,dihydroferulate,Xenobiotics,Food Component/Plant,LC/MS Neg,100003432,1928.0,195.0663,14340,1135-23-5,,
57426,1.1361235504155868e-05,2846,sphingadienine,Lipid,Sphingolipid Synthesis,LC/MS Pos Late,100015643,1350.0,298.2741,6449795,25696-03-1,,
46548,1.1359377954049496e-05,336,3-methylglutarylcarnitine (2),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Pos Early,100005850,2687.0,290.1598,128145,,,HMDB00552
18368,1.1357565855140515e-05,525,"cys-gly, oxidized",Amino Acid,Glutathione Metabolism,LC/MS Neg,1224,925.0,353.0595,333293,7729-20-6,,
1561,1.13516867825027e-05,4157,alpha-tocopherol,Cofactors and Vitamins,Tocopherol Metabolism,LC/MS Pos Late,1105,2522.0,430.3782,14985,59-02-9;10191-41-0,C02477,HMDB01893
1414,1.1285413914344348e-05,1148,3-phosphoglycerate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",LC/MS Pos Early,132,590.0,187.0002,724,80731-10-8,C00597,HMDB00807
62918,1.126957580357097e-05,1590,tetradecadienedioate (C14:2-DC)*,Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100021100,3148.0,253.1445,,,,
1649,1.1263026502228262e-05,370,valine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Neg,566,909.4,116.0717,6287,72-18-4,C00183,HMDB00883
33949,1.1250271280413473e-05,579,gamma-glutamylglycine,Peptide,Gamma-glutamyl Amino Acid,LC/MS Pos Early,100001294,1535.0,205.0819,165527,1948-29-4,,HMDB11667
37209,1.1245727394576653e-05,3190,"androstenediol (3alpha, 17alpha) monosulfate (3)",Lipid,Androgenic Steroids,LC/MS Neg,100002027,5180.0,369.1741,,,,
32445,1.124196001124908e-05,4378,3-methylxanthine,Xenobiotics,Xanthine Metabolism,LC/MS Neg,100001108,1700.0,165.0418,70639,1076-22-8,C16357,HMDB01886
62101,1.1237166252642688e-05,44,alpha-ketoglutaramate*,Amino Acid,Glutamate Metabolism,LC/MS Polar,100002397,1916.0,144.0302,48,18465-19-5,,
558,1.1227155643730164e-05,4126,adenosine 5'-diphosphoribose (ADP-ribose),Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,LC/MS Neg,215,920.0,558.0644,192,68414-18-6,C00301,HMDB01178
48757,1.1210335040452031e-05,252,N-acetylkynurenine (2),Amino Acid,Tryptophan Metabolism,LC/MS Neg,100006378,2378.0,249.0881,,,,
1512,1.1207801804231389e-05,264,picolinate,Amino Acid,Tryptophan Metabolism,LC/MS Pos Early,1022,910.0,124.0393,1018,98-98-6,C10164,HMDB02243
62152,1.112083524078385e-05,2948,"sphingomyelin (d17:1/14:0, d16:1/15:0)*",Lipid,Sphingomyelins,LC/MS Pos Late,100020276,1950.0,661.5279,,,,
53174,1.1118712995972018e-05,2305,"1,2-dilinoleoyl-GPE (18:2/18:2)*",Lipid,Phosphatidylethanolamine (PE),LC/MS Pos Late,100009217,2083.0,740.5225,9546812,,,HMDB09093
37192,1.1117913258241946e-05,3207,"5alpha-androstan-3beta,17beta-diol monosulfate (2)",Lipid,Androgenic Steroids,LC/MS Neg,100002024,4685.0,371.1898,,,,
19265,1.1112807781925525e-05,2358,1-stearoyl-2-oleoyl-GPS (18:0/18:1),Lipid,Phosphatidylserine (PS),LC/MS Pos Late,100000639,3000.0,790.5593,9547087,,,HMDB10163
38178,1.1105997725023752e-05,1764,cis-4-decenoylcarnitine (C10:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",LC/MS Pos Late,100002259,1057.0,314.2326,,98930-66-6,,
32328,1.109935043816031e-05,1733,hexanoylcarnitine (C6),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",LC/MS Pos Early,100000781,3358.0,260.1856,6426853,6920-35-0,,HMDB00705
35527,1.1090212042273126e-05,4262,4-hydroxyhippurate,Xenobiotics,Benzoate Metabolism,LC/MS Neg,100001423,1475.0,194.0459,151012,2482-25-9,,HMDB13678
1600,1.1087676985999461e-05,2098,phosphoethanolamine (PE),Lipid,Phospholipid Metabolism,LC/MS Pos Early,1026,700.0,142.0264,1015,1071-23-4,C00346,HMDB00224
57475,1.1076041649988231e-05,2956,"sphingomyelin (d18:1/19:0, d19:1/18:0)*",Lipid,Sphingomyelins,LC/MS Pos Late,100015787,2330.0,745.6218,,,,
54958,1.1062381852166882e-05,2759,palmitoyl-arachidonoyl-glycerol (16:0/20:4) [2]*,Lipid,Diacylglycerol,LC/MS Pos Late,100010925,3015.0,634.5405,,,,
55041,1.103133945909053e-05,2301,1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*,Lipid,Phosphatidylethanolamine (PE),LC/MS Pos Late,100009219,2200.0,766.5381,,,,HMDB09069
32497,1.1030941994377918e-05,1399,10-undecenoate (11:1n1),Lipid,Medium Chain Fatty Acid,LC/MS Neg,100001197,5085.8,183.1391,14891,1333-28-4,C13910,HMDB33724
62857,1.1014014117812227e-05,4621,dihydroferulic acid sulfate,Xenobiotics,Food Component/Plant,LC/MS Neg,100020272,1310.0,275.0231,187489,,,HMDB41724
63,1.1001470366639335e-05,3028,cholesterol,Lipid,Sterol,LC/MS Pos Late,266,2707.0,369.3516,11025495,57-88-5,C00187,HMDB00067
1670,1.098854965463496e-05,434,urea,Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Pos Early,533,700.0,121.072,1176,57-13-6,C00086,HMDB00294
48990,1.0970677004417328e-05,1150,pyruvate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",LC/MS Polar,823,1083.0,87.0088,1060,127-17-3,C00022,HMDB00243
1643,1.0950546953915427e-05,1354,fumarate,Energy,TCA Cycle,LC/MS Polar,330,3084.0,115.0037,444972,100-17-8,C00122,HMDB00134
62735,1.0929782924761968e-05,1678,4-methylhexanoylglutamine,Lipid,Fatty Acid Metabolism (Acyl Glutamine),LC/MS Neg,100020631,3390.0,257.1507,,,,
15650,1.092872762055866e-05,3961,1-methyladenosine,Nucleotide,"Purine Metabolism, Adenine containing",LC/MS Pos Early,1242,2120.0,282.1197,27476,15763-06-1,C02494,HMDB03331
47101,1.092514200863567e-05,5024,N-methylpipecolate,Xenobiotics,Bacterial/Fungal,LC/MS Pos Early,100005383,1932.0,144.1019,11286529,41447-17-0,,
62853,1.0916101415519939e-05,438,3-amino-2-piperidone,Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Pos Early,100020361,2065.0,115.0866,5200225,1892-22-4,,HMDB00323
37186,1.0896320142890222e-05,3200,"5alpha-androstan-3alpha,17beta-diol monosulfate (1)",Lipid,Androgenic Steroids,LC/MS Neg,100002018,4925.0,371.1898,,,,
37496,1.085891953963486e-05,485,N-acetylputrescine,Amino Acid,Polyamine Metabolism,LC/MS Pos Early,192,2230.0,131.1179,122356,18233-70-0,C02714,HMDB02064
512,1.0858546435707326e-05,39,asparagine,Amino Acid,Alanine and Aspartate Metabolism,LC/MS Polar,917,2951.1,131.0462,6267,70-47-3,C00152,HMDB00168
42087,1.085028443517133e-05,282,indoleacetylglutamine,Amino Acid,Tryptophan Metabolism,LC/MS Neg,100001731,2535.0,302.1146,25200879,,,HMDB13240
52633,1.0833858665729848e-05,2751,palmitoyl-linoleoyl-glycerol (16:0/18:2) [1]*,Lipid,Diacylglycerol,LC/MS Pos Late,100009052,3080.0,610.5405,9543695,,,HMDB07103
54724,1.083201214531542e-05,1349,isocitric lactone,Energy,TCA Cycle,LC/MS Polar,100009239,2970.0,173.0092,98259,4702-32-3,,
52438,1.0817824867060415e-05,2178,1-stearoyl-2-oleoyl-GPC (18:0/18:1),Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,100008904,2644.0,788.6164,,56421-10-4,,HMDB08038
22138,1.0814734989701371e-05,443,homocitrulline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Polar,100000963,3006.8,188.1041,65072,1190-49-4,C02427,HMDB00679
53231,1.0811489480305048e-05,5767,thioproline,Xenobiotics,Chemical,LC/MS Pos Early,100009232,1250.0,134.02700000000002,93176,34592-47-4,,
52605,1.0810406166734636e-05,2845,sphinganine-1-phosphate,Lipid,Sphingolipid Synthesis,LC/MS Pos Late,100001876,1431.0,382.2717,520,19794-97-9,,HMDB01383
52932,1.0806416893693818e-05,170,4-hydroxyphenylacetatoylcarnitine,Amino Acid,Tyrosine Metabolism,LC/MS Pos Early,100006619,2730.0,296.1493,,,,
44618,1.0798369806008516e-05,196,3-methoxytyramine sulfate,Amino Acid,Tyrosine Metabolism,LC/MS Neg,100004634,1722.0,246.0442,,,,
32197,1.0798146873855497e-05,171,3-(4-hydroxyphenyl)lactate (HPLA),Amino Acid,Tyrosine Metabolism,LC/MS Neg,240,1379.0,181.0506,9378,6482-98-0,C03672,HMDB00755
42463,1.0783443708421725e-05,2949,"sphingomyelin (d18:1/14:0, d16:1/16:0)*",Lipid,Sphingomyelins,LC/MS Pos Late,100004328,1998.0,675.5436,11433862,,,HMDB12097
33943,1.0774345524109357e-05,46,N-acetylglutamine,Amino Acid,Glutamate Metabolism,LC/MS Polar,100001253,2140.0,187.0724,182230,2490-97-3,C02716,HMDB06029
37752,1.0773164417753441e-05,1889,13-HODE + 9-HODE,Lipid,"Fatty Acid, Monohydroxy",LC/MS Neg,100002196,5275.0,295.2283,,,,
62915,1.0746399660059489e-05,1583,3-hydroxydodecanedioate*,Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100001454,2252.0,245.1394,16663321,34574-69-1,,HMDB00413
44681,1.0718915059317385e-05,1751,palmitoylcarnitine (C16),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",LC/MS Pos Late,100000776,1425.0,400.3421,461,6865-14-1,C02990,HMDB00222
38168,1.070218974603434e-05,3165,16a-hydroxy DHEA 3-sulfate,Lipid,Androgenic Steroids,LC/MS Neg,100002126,4240.0,383.1534,,,,
54885,1.0688717642478605e-05,2562,1-linoleoyl-GPG (18:2)*,Lipid,Lysophospholipid,LC/MS Neg,100009227,5516.0,507.2728,,,,
37455,1.0682543593024813e-05,2100,glycerophosphoethanolamine,Lipid,Phospholipid Metabolism,LC/MS Pos Early,100001620,659.0,216.0632,123874,33049-08-0,C01233,HMDB00114
39598,1.0668691615958514e-05,4372,7-methylurate,Xenobiotics,Xanthine Metabolism,LC/MS Pos Early,100002241,1321.0,183.0513,69160,612-37-3,C16355,HMDB11107
527,1.0668616954193063e-05,1151,lactate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",LC/MS Polar,482,1469.0,89.0244,612,79-33-4,C00186,HMDB00190
57444,1.0667748205741881e-05,2900,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,Lipid,Hexosylceramides (HCER),LC/MS Pos Late,100015752,3839.0,826.6767,,,,
35625,1.0660979071799137e-05,2694,1-myristoylglycerol (14:0),Lipid,Monoacylglycerol,LC/MS Neg,100001618,6353.3,227.2016,79050,75685-84-6,C01885,HMDB11561
15704,1.0658432992290831e-05,1569,pimelate (C7-DC),Lipid,"Fatty Acid, Dicarboxylate",LC/MS Polar,100000101,2745.0,159.0663,385,111-16-0,C02656,HMDB00857
15506,1.0646173070986071e-05,2092,choline,Lipid,Phospholipid Metabolism,LC/MS Pos Early,1256,1961.0,104.10700000000001,305,67-48-1,C00114,HMDB00097
32827,1.0640894756271138e-05,3215,andro steroid monosulfate C19H28O6S (1)*,Lipid,Androgenic Steroids,LC/MS Neg,100002152,3871.0,383.1534,,,,
37200,1.063433229583694e-05,3108,"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)",Lipid,Progestin Steroids,LC/MS Neg,100002014,5060.0,399.2211,,,,
42398,1.0633803023248154e-05,2516,1-stearoyl-GPE (18:0),Lipid,Lysophospholipid,LC/MS Pos Late,100001461,1626.0,482.3241,9547068,69747-55-3,,HMDB11130
36747,1.060408660303666e-05,1810,deoxycarnitine,Lipid,Carnitine Metabolism,LC/MS Pos Early,100001662,2052.0,146.1176,134,6249-56-5,C01181,HMDB01161
36754,1.0603603484524077e-05,1594,octadecanedioate (C18),Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100001615,5043.0,313.2384,70095,871-70-5,,HMDB00782
19258,1.0592178600495529e-05,2121,1-myristoyl-2-palmitoyl-GPC (14:0/16:0),Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,100000672,2147.0,706.5381,129657,69525-80-0,,HMDB07869
1125,1.0588660273946537e-05,345,isoleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Pos Early,376,2800.0,132.1019,6306,73-32-5,C00407,HMDB00172
32342,1.0572966507116668e-05,3947,AMP,Nucleotide,"Purine Metabolism, Adenine containing",LC/MS Pos Early,209,1013.0,348.0704,6083,149022-20-8,C00020,HMDB00045
52435,1.0537677565539096e-05,2964,"sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*",Lipid,Sphingomyelins,LC/MS Pos Late,100008956,2845.0,799.6687,,,,
48195,1.0491597026841854e-05,1254,fructose,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",LC/MS Polar,878,2065.0,225.0616,5984,57-48-7,C00095,HMDB00660
48691,1.0483211924511734e-05,4519,"2,8-quinolinediol sulfate",Xenobiotics,Food Component/Plant,LC/MS Neg,100004321,2612.0,239.9972,,,,
54955,1.0477954288288476e-05,2785,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]*,Lipid,Diacylglycerol,LC/MS Pos Late,100010922,2590.0,658.5405,,,,
35669,1.0473914297517732e-05,1587,tetradecanedioate (C14),Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100001613,3985.0,257.1758,13185,821-38-5,,HMDB00872
33952,1.0457752867306822e-05,1749,myristoylcarnitine (C14),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",LC/MS Pos Late,100001270,1350.0,372.3108,6426854,18822-89-4,,HMDB05066
62871,1.045106199354037e-05,4546,5-hydroxymethyl-2-furoylcarnitine*,Xenobiotics,Food Component/Plant,LC/MS Pos Early,100021012,2471.0,286.1285,,,,
37184,1.0450942051728155e-05,3202,"5alpha-androstan-3alpha,17beta-diol disulfate",Lipid,Androgenic Steroids,LC/MS Neg,100002017,4275.0,225.0697,,,,
61840,1.043855788574718e-05,1809,3-hydroxyoleoylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",LC/MS Pos Late,100019801,1406.0,442.3527,,,,
57511,1.0419846840319898e-05,1776,linolenoylcarnitine (C18:3)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",LC/MS Pos Late,100015831,1310.0,422.3265,,,,
63061,1.0416435868842609e-05,4133,pantoate,Cofactors and Vitamins,Pantothenate and CoA Metabolism,LC/MS Neg,100002613,1143.0,147.0663,439251,470-29-1,C00522,
52461,1.0405895423561146e-05,2141,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,1539,2358.0,760.5851,6436017,26853-31-6;26853-31-6,,HMDB07972
22116,1.0404029590210789e-05,305,4-methyl-2-oxopentanoate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Neg,100000551,2170.0,129.0557,70,816-66-0,C00233,HMDB00695
54946,1.0387127834636332e-05,2768,oleoyl-oleoyl-glycerol (18:1/18:1) [2]*,Lipid,Diacylglycerol,LC/MS Pos Late,100010919,3695.0,638.5718,,,,
1604,1.0380507820334375e-05,3939,urate,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",LC/MS Neg,1134,757.1,167.0211,1175,69-93-2;120K5305,C00366,HMDB00289
31591,1.0378600287549592e-05,3176,androsterone sulfate,Lipid,Androgenic Steroids,LC/MS Neg,100001073,5022.0,369.1741,159663,2479-86-9,,HMDB02759
34390,1.0376438308367527e-05,4379,7-methylxanthine,Xenobiotics,Xanthine Metabolism,LC/MS Pos Early,100001396,1350.0,167.0564,68374,552-62-5,C16353,HMDB01991
2342,1.0351891086866912e-05,269,serotonin,Amino Acid,Tryptophan Metabolism,LC/MS Pos Early,504,2550.0,177.1022,5202,153-98-0,C00780,HMDB00259
17769,1.0346851710150385e-05,2844,sphinganine,Lipid,Sphingolipid Synthesis,LC/MS Pos Late,313,1413.0,302.3054,3126,3102-56-5,C00836,HMDB00269
44877,1.034193378134835e-05,2858,N-palmitoyl-sphingosine (d18:1/16:0),Lipid,Ceramides,LC/MS Pos Late,1518,2893.0,538.5194,5283564,24696-26-2,,HMDB04949
46539,1.033836165501589e-05,1338,N-acetylglucosamine/N-acetylgalactosamine,Carbohydrate,Aminosugar Metabolism,LC/MS Polar,100006435,1897.0,220.0826,,,,
45966,1.0334276577896553e-05,2549,1-stearoyl-GPS (18:0)*,Lipid,Lysophospholipid,LC/MS Neg,100004327,5800.0,524.2994,9547101,,,
33963,1.0334038399057124e-05,1815,acetoacetate,Lipid,Ketone Bodies,LC/MS Pos Early,1218,1062.0,103.039,96,3483-11-02 00:00:00,C00164,HMDB00060
42381,1.0331335713782855e-05,4166,gamma-CEHC glucuronide*,Cofactors and Vitamins,Tocopherol Metabolism,LC/MS Neg,100004243,2500.0,439.161,,,,
34445,1.0324520310511652e-05,2997,sphingosine 1-phosphate,Lipid,Sphingosines,LC/MS Pos Late,100000626,1375.0,380.256,5283560,26993-30-6,C06124,HMDB00277
61846,1.0319147445831026e-05,3166,androsterone glucuronide,Lipid,Androgenic Steroids,LC/MS Neg,100002761,4953.0,465.2494,114833,1852-43-3,C11135,HMDB02829
46798,1.031428266210115e-05,2770,oleoyl-linoleoyl-glycerol (18:1/18:2) [1],Lipid,Diacylglycerol,LC/MS Pos Late,100002989,3115.0,636.5562,,106292-55-1,,HMDB07219
1496,1.0307374500811909e-05,1670,methylmalonate (MMA),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),LC/MS Polar,418,3078.4,117.0193,487,516-05-2,C02170,HMDB00202
61700,1.0300289428585664e-05,1848,2-hydroxyarachidate*,Lipid,"Fatty Acid, Monohydroxy",LC/MS Neg,100019892,5990.0,327.2905,5225199,,,
15500,1.0292957733669233e-05,1811,carnitine,Lipid,Carnitine Metabolism,LC/MS Polar,100000007,2947.0,206.1034,10917,461-05-2,C00318,HMDB00062
35437,1.0288638916136422e-05,380,isobutyrylglycine (C4),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Neg,100001590,1420.0,144.0666,10855600,15926-18-8,,HMDB00730
1508,1.0273306900826971e-05,4134,pantothenate (Vitamin B5),Cofactors and Vitamins,Pantothenate and CoA Metabolism,LC/MS Neg,1024,1498.7,218.1034,6613,137-08-6,C00864,HMDB00210
31555,1.0252511040597754e-05,4247,pyridoxate,Cofactors and Vitamins,Vitamin B6 Metabolism,LC/MS Neg,100001121,2185.0,182.0459,6723,82-82-6,C00847,HMDB00017
33973,1.0250776978674452e-05,3168,epiandrosterone sulfate,Lipid,Androgenic Steroids,LC/MS Neg,100001287,4855.0,369.1741,9929317,22229-22-7,,
39346,1.0248294082839287e-05,4167,alpha-CEHC glucuronide*,Cofactors and Vitamins,Tocopherol Metabolism,LC/MS Neg,100003101,2616.0,453.1766,134819285,477200-36-5,,
63687,1.024585131767464e-05,4147,ascorbic acid 3-sulfate*,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,LC/MS Polar,100020409,2025.0,254.9815,11425365,,,
35637,1.024438043682507e-05,523,cysteinylglycine,Amino Acid,Glutathione Metabolism,LC/MS Pos Early,278,2132.0,179.0485,439498,19246-18-5,C01419,HMDB00078
48457,1.023999663060764e-05,183,4-methoxyphenol sulfate,Amino Acid,Tyrosine Metabolism,LC/MS Neg,100006262,2412.0,203.002,,3233-60-1,,
1284,1.0232299972242212e-05,16,threonine,Amino Acid,"Glycine, Serine and Threonine Metabolism",LC/MS Pos Early,564,1514.0,120.0655,6288,72-19-5,C00188,HMDB00167
57480,1.022163169253248e-05,2961,"sphingomyelin (d18:2/21:0, d16:2/23:0)*",Lipid,Sphingomyelins,LC/MS Pos Late,100015790,2330.0,771.6375,,,,
64049,1.0209643739151632e-05,4364,2-methoxyhydroquinone sulfate (1),Xenobiotics,Benzoate Metabolism,LC/MS Neg,100021839,1505.0,218.9969,,,,
36594,1.0208359112592147e-05,2572,1-linoleoyl-GPI* (18:2)*,Lipid,Lysophospholipid,LC/MS Neg,100001778,5494.0,595.2889,,,,
44878,1.0179294359822367e-05,392,methionine sulfone,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",LC/MS Pos Early,100004635,1250.0,182.0482,69961,820-10-0,,
43266,1.0162715676165334e-05,4982,2-aminophenol sulfate,Xenobiotics,Food Component/Plant,LC/MS Neg,100004322,1677.0,188.0023,181670,,,HMDB61116
62290,1.0146666108554464e-05,4746,glucuronide of piperine metabolite C17H21NO3 (3)*,Xenobiotics,Food Component/Plant,LC/MS Neg,100020491,3951.0,462.17699999999996,,,,
42002,1.0114901057703786e-05,419,lanthionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",LC/MS Pos Early,100003892,1730.0,209.0591,98504,3183-08-02 00:00:00,,
52234,1.0077646602520623e-05,2894,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),Lipid,Hexosylceramides (HCER),LC/MS Pos Late,100001882,3053.0,728.6035,,,,
1101,1.0069315623938961e-05,200,homovanillate (HVA),Amino Acid,Tyrosine Metabolism,LC/MS Neg,117,1649.0,181.0506,1738,306-08-1,C05582,HMDB00118
32397,1.0068527378625771e-05,361,3-hydroxy-2-ethylpropionate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Neg,100001170,975.0,117.0557,188979,4374-62-3,,HMDB00396
57,1.0054370889190015e-05,42,glutamate,Amino Acid,Glutamate Metabolism,LC/MS Pos Early,561,1500.0,148.0604,611,56-86-0,C00025,HMDB00148
40499,1.0050836707611135e-05,48,4-hydroxyglutamate,Amino Acid,Glutamate Metabolism,LC/MS Pos Early,100002544,1141.0,164.0554,439902,2485-33-8,C03079,HMDB01344
31932,1.0050696397706403e-05,1668,propionylglycine (C3),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),LC/MS Neg,100001150,960.0,130.05100000000002,98681,21709-90-0,,HMDB00783
63699,1.0044927907964198e-05,5902,GlcNAc sulfate conjugate of C21H34O2 steroid,Partially Characterized Molecules,Partially Characterized Molecules,LC/MS Neg,100021726,4336.7,299.6386,,,,
35186,1.003852384467241e-05,2533,1-arachidonoyl-GPE (20:4n6)*,Lipid,Lysophospholipid,LC/MS Pos Late,100001571,1470.0,502.2928,42607465,,,HMDB11517
35678,1.0028389965870239e-05,1591,hexadecanedioate (C16),Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100001614,4615.0,285.2071,10459,505-54-4,C19615,HMDB00672
57406,1.0027490825135092e-05,2760,palmitoleoyl-arachidonoyl-glycerol (16:1/20:4) [2]*,Lipid,Diacylglycerol,LC/MS Pos Late,100015681,2528.0,632.5249,,,,
513,1.0023349117667386e-05,477,creatinine,Amino Acid,Creatine Metabolism,LC/MS Pos Early,275,2055.0,114.0662,588,60-27-5,C00791,HMDB00562
52462,1.0013206114513546e-05,2155,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,100008914,2091.0,782.5694,10747814,35418-58-7,,HMDB07982
52475,1.0009849210784441e-05,2664,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*,Lipid,Plasmalogen,LC/MS Pos Late,100008999,2511.0,752.5589,9547058,,,HMDB05779
45413,1.0006216207511425e-05,5627,O-sulfo-L-tyrosine,Xenobiotics,Chemical,LC/MS Neg,100005384,990.0,260.0234,514186,,,
54805,9.991025393616903e-06,3044,3beta-hydroxy-5-cholestenoate,Lipid,Sterol,LC/MS Neg,100006370,5398.0,415.3218,165511,6561-58-6,C17333,
52433,9.972826608703826e-06,2951,"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*",Lipid,Sphingomyelins,LC/MS Pos Late,100006314,2082.0,689.5592,,121999-58-4,,
57365,9.949116578763062e-06,2934,myristoyl dihydrosphingomyelin (d18:0/14:0)*,Lipid,Dihydrosphingomyelins,LC/MS Pos Late,100009038,2060.0,677.5592,,,,HMDB12085
36738,9.930333686691017e-06,577,gamma-glutamylglutamate,Peptide,Gamma-glutamyl Amino Acid,LC/MS Pos Early,331,1775.0,277.103,92865,1116-22-9,C05282,HMDB11737
62309,9.924740387513561e-06,491,N-acetyl-isoputreanine,Amino Acid,Polyamine Metabolism,LC/MS Pos Early,100020487,2305.0,203.139,131802901,,,
62292,9.91534823352481e-06,4748,glucuronide of piperine metabolite C17H21NO3 (5)*,Xenobiotics,Food Component/Plant,LC/MS Neg,100020493,4039.0,462.17699999999996,,,,
46223,9.899236460421147e-06,1775,linoleoylcarnitine (C18:2)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",LC/MS Pos Late,100003151,1430.0,424.3421,6450015,36816-10-1,,HMDB06469
35436,9.890539441770025e-06,1697,hexanoylglycine (C6),Lipid,Fatty Acid Metabolism (Acyl Glycine),LC/MS Neg,100001527,2900.0,172.0979,99463,24003-67-6,,HMDB00701
46799,9.886706690015883e-06,2771,oleoyl-linoleoyl-glycerol (18:1/18:2) [2],Lipid,Diacylglycerol,LC/MS Pos Late,100002990,3223.0,636.5562,,104346-53-4,,HMDB07219
31539,9.874063098497134e-06,22,O-acetylhomoserine,Amino Acid,"Glycine, Serine and Threonine Metabolism",LC/MS Polar,100001129,1850.0,160.0615,439389,7540-67-2,C01077,
43549,9.863777208590992e-06,256,N-formylanthranilic acid,Amino Acid,Tryptophan Metabolism,LC/MS Neg,100004561,2150.0,164.0353,101399,3342-77-6,C05653,HMDB04089
62864,9.862095344410926e-06,4698,mannonate*,Xenobiotics,Food Component/Plant,LC/MS Polar,100003695,2736.0,195.051,3246006,642-99-9,,
34387,9.861881046946107e-06,454,N-acetylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Pos Early,100001334,1695.0,158.0812,322640,1074-79-9,,
1759,9.796384521223448e-06,2851,N-stearoyl-sphinganine (d18:0/18:0)*,Lipid,Dihydroceramides,LC/MS Pos Late,922,3526.0,568.5663,5283573,2304-80-5,,
37198,9.789144525514661e-06,3114,"5alpha-pregnan-3beta,20alpha-diol disulfate",Lipid,Progestin Steroids,LC/MS Neg,100001988,3962.0,239.0853,,,,
57585,9.786748770363904e-06,5766,4-acetamidobenzoate,Xenobiotics,Chemical,LC/MS Neg,100009413,1403.0,178.051,19266,556-08-1,D03836,
