COMP ID,Importance,PATHWAY SORTORDER,BIOCHEMICAL,SUPER PATHWAY,SUB PATHWAY,PLATFORM,CHEMICAL ID,RI,MASS,PUBCHEM,CAS,KEGG,HMDB
62918,1.1453661141764311e-05,1590,tetradecadienedioate (C14:2-DC)*,Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100021100,3148.0,253.1445,,,,
44656,1.1451534785335574e-05,313,isovalerate (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Neg,100000708,1564.0,101.0608,10430,503-74-2,C08262,HMDB00718
61769,1.1449189017006592e-05,1766,5-dodecenoylcarnitine (C12:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",LC/MS Pos Late,100016069,1135.0,342.2639,,,,HMDB13326
22036,1.1448986918826698e-05,1838,2-hydroxyoctanoate,Lipid,"Fatty Acid, Monohydroxy",LC/MS Neg,100000743,3736.8,159.1027,94180,617-73-2,,HMDB02264
52475,1.1433681722563179e-05,2664,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*,Lipid,Plasmalogen,LC/MS Pos Late,100008999,2511.0,752.5589,9547058,,,HMDB05779
27738,1.142498057363363e-05,4150,threonate,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,LC/MS Polar,100001022,2384.0,135.0299,151152,70753-61-6,C01620,HMDB00943
52436,1.1424275821407214e-05,2943,tricosanoyl sphingomyelin (d18:1/23:0)*,Lipid,Sphingomyelins,LC/MS Pos Late,100008955,3200.0,801.6844,,,,HMDB12105
15910,1.1419081066585267e-05,1202,maltotetraose,Carbohydrate,Glycogen Metabolism,LC/MS Neg,100000275,910.0,665.2146,446495,34612-38-9,C02052,HMDB01296
52464,1.1413565330569495e-05,2270,1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*,Lipid,Phosphatidylethanolamine (PE),LC/MS Pos Late,100008990,2198.0,740.5225,9546800,,,HMDB05323
57341,1.140351577784739e-05,2258,"1,2-dipalmitoyl-GPE (16:0/16:0)*",Lipid,Phosphatidylethanolamine (PE),LC/MS Pos Late,100009204,2498.0,692.5225,445468,,,HMDB08923
55017,1.1401516072805358e-05,1101,4-hydroxyphenylacetylglutamine,Peptide,Acetylated Peptides,LC/MS Neg,100010850,1650.0,279.0986,,,,
33441,1.1386635114229446e-05,379,isobutyrylcarnitine (C4),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Pos Early,100001055,2810.0,232.1543,168379,25518-49-4,,HMDB00736
52340,1.1358561388146834e-05,34,N-carbamoylalanine,Amino Acid,Alanine and Aspartate Metabolism,LC/MS Pos Early,100006369,950.0,133.0608,426409,77340-50-2,,
63853,1.1343977524446354e-05,4949,vanillic acid glycine,Xenobiotics,Food Component/Plant,LC/MS Neg,100021363,1682.0,224.0564,3083688,,,HMDB60026
54960,1.1342802235332502e-05,2783,oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]*,Lipid,Diacylglycerol,LC/MS Pos Late,100010936,2907.0,660.5562,,,,
1670,1.1334930853223658e-05,434,urea,Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Pos Early,533,700.0,121.072,1176,57-13-6,C00086,HMDB00294
62557,1.1321768234662141e-05,1800,3-hydroxyhexanoylcarnitine (1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",LC/MS Pos Early,100020825,2918.0,276.1806,,,,
20699,1.1313991889460068e-05,4636,erythritol,Xenobiotics,Food Component/Plant,LC/MS Polar,100000846,1491.0,167.0561,222285,149-32-6,C00503,HMDB02994
15676,1.1306895874043935e-05,352,3-methyl-2-oxovalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Neg,100000036,2064.2,129.0557,47,1460-34-0;51829-07-3,C00671,HMDB03736
54910,1.12911683547947e-05,191,vanillactate,Amino Acid,Tyrosine Metabolism,LC/MS Neg,100006129,1625.0,211.0612,160637,2475-56-1,,HMDB00913
32377,1.1286990453403287e-05,1324,N-acetylneuraminate,Carbohydrate,Aminosugar Metabolism,LC/MS Pos Early,1162,660.0,310.1133,439197,131-48-6,C00270,HMDB00230
62984,1.1270696072716582e-05,2970,palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0),Lipid,Ceramide PEs,LC/MS Pos Late,100021162,2207.0,661.5279,,,,
46111,1.1264457474934815e-05,4291,guaiacol sulfate,Xenobiotics,Benzoate Metabolism,LC/MS Neg,100004208,2344.0,203.002,22473,,,HMDB60013
44664,1.1230207314457452e-05,120,glutarylcarnitine (C5-DC),Amino Acid,Lysine Metabolism,LC/MS Pos Early,100001593,2393.0,276.1442,71464488,102636-82-8,,HMDB13130
52434,1.1219349867663807e-05,2935,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,Lipid,Dihydrosphingomyelins,LC/MS Pos Late,100008954,2290.0,705.5905,9939965,,,
62797,1.1217705401274527e-05,4639,3-ethylcatechol sulfate (2),Xenobiotics,Food Component/Plant,LC/MS Neg,100020852,3555.0,217.0176,,,,
52449,1.1210043472936833e-05,2407,1-stearoyl-2-arachidonoyl-GPI (18:0/20:4),Lipid,Phosphatidylinositol (PI),LC/MS Pos Late,100000616,3000.0,904.591,,383907-33-3,,HMDB09815
15122,1.1188794064343749e-05,2687,glycerol,Lipid,Glycerolipid Metabolism,LC/MS Neg,1254,758.0,91.0401,753,56-81-5,C00116,HMDB00131
37185,1.1179506303076142e-05,3201,"5alpha-androstan-3alpha,17beta-diol monosulfate (2)",Lipid,Androgenic Steroids,LC/MS Neg,100006005,5080.0,371.1898,,,,
43231,1.1162153403663681e-05,126,6-oxopiperidine-2-carboxylate,Amino Acid,Lysine Metabolism,LC/MS Neg,100004499,965.0,142.05100000000002,3014237,34622-39-4,,HMDB61705
36602,1.115781497292522e-05,2570,1-oleoyl-GPI (18:1),Lipid,Lysophospholipid,LC/MS Neg,100001777,5599.0,597.3045,,,,
43264,1.1137166592930564e-05,1798,(R)-3-hydroxybutyrylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",LC/MS Pos Early,100003926,2400.0,248.1493,53481617,,,HMDB13127
62863,1.1133301751509793e-05,4527,3-formylindole,Xenobiotics,Food Component/Plant,LC/MS Pos Early,100020219,2736.0,146.06,10256,487-89-8,C08493,HMDB29737
1118,1.1125346162433173e-05,1416,arachidate (20:0),Lipid,Long Chain Saturated Fatty Acid,LC/MS Neg,893,6240.0,311.2956,10467,506-30-9,C06425,HMDB02212
31555,1.1084199493227467e-05,4247,pyridoxate,Cofactors and Vitamins,Vitamin B6 Metabolism,LC/MS Neg,100001121,2185.0,182.0459,6723,82-82-6,C00847,HMDB00017
52437,1.1071549374988321e-05,2966,"sphingomyelin (d18:2/24:1, d18:1/24:2)*",Lipid,Sphingomyelins,LC/MS Pos Late,100008957,2635.0,811.6687,,,,
52916,1.1071263029526795e-05,1841,2-hydroxylaurate,Lipid,"Fatty Acid, Monohydroxy",LC/MS Neg,100008934,5211.0,215.1653,97783,2984-55-6,,
48885,1.1066455526497842e-05,1188,arabitol/xylitol,Carbohydrate,Pentose Metabolism,LC/MS Polar,100006430,1932.4,151.0612,,,,
40499,1.1063114557189116e-05,48,4-hydroxyglutamate,Amino Acid,Glutamate Metabolism,LC/MS Pos Early,100002544,1141.0,164.0554,439902,2485-33-8,C03079,HMDB01344
1519,1.1055538143697698e-05,1233,sucrose,Carbohydrate,Disaccharides and Oligosaccharides,LC/MS Polar,935,3092.0,387.1144,5988,57-50-1,C00089,HMDB00258
61868,1.1038162139373849e-05,90,1-ribosyl-imidazoleacetate*,Amino Acid,Histidine Metabolism,LC/MS Pos Early,100001668,2006.0,259.0925,5117448,29605-99-0,C05131,HMDB02331
32197,1.0985114212201787e-05,171,3-(4-hydroxyphenyl)lactate (HPLA),Amino Acid,Tyrosine Metabolism,LC/MS Neg,240,1379.0,181.0506,9378,6482-98-0,C03672,HMDB00755
63264,1.0981813107203916e-05,5890,pentose acid*,Partially Characterized Molecules,Partially Characterized Molecules,LC/MS Polar,100021467,2180.0,165.0405,,,,
32342,1.0975017897472167e-05,3947,AMP,Nucleotide,"Purine Metabolism, Adenine containing",LC/MS Pos Early,209,1013.0,348.0704,6083,149022-20-8,C00020,HMDB00045
12129,1.0969461607994605e-05,325,beta-hydroxyisovalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Neg,1442,1027.0,117.0557,69362,625-08-1,,HMDB00754
52925,1.0959601315597219e-05,1098,phenylacetylglutamate,Peptide,Acetylated Peptides,LC/MS Neg,100009045,1570.0,264.0877,11579826,,,HMDB59772
57531,1.0940123040913592e-05,1773,nervonoylcarnitine (C24:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",LC/MS Pos Late,100015846,1602.0,510.4517,,,,
512,1.0923612804205052e-05,39,asparagine,Amino Acid,Alanine and Aspartate Metabolism,LC/MS Polar,917,2951.1,131.0462,6267,70-47-3,C00152,HMDB00168
63359,1.0921355960904767e-05,4502,levulinoylcarnitine,Xenobiotics,Food Component/Plant,LC/MS Pos Early,100021140,2520.0,260.1493,,,,
52610,1.0920212167145254e-05,2161,1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6),Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,100008915,2023.0,806.5694,6441886,59403-54-2,,HMDB07991
57547,1.0904197648271694e-05,382,"2,3-dihydroxy-2-methylbutyrate",Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Neg,100010869,787.0,133.0506,301941,14868-24-7,,HMDB29576
32346,1.089715516090782e-05,3275,glycochenodeoxycholate,Lipid,Primary Bile Acid Metabolism,LC/MS Neg,1628,5236.1,448.3068,12544,16564-43-5,C05466,HMDB00637
52716,1.0895104414306253e-05,2649,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,Plasmalogen,LC/MS Pos Late,100009162,2454.0,718.5745,11146967,,,HMDB11206
35132,1.0872204812955335e-05,4059,3-methylcytidine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",LC/MS Pos Early,100001466,2176.0,258.1085,159649,21028-20-6,,
35186,1.0861342155247755e-05,2533,1-arachidonoyl-GPE (20:4n6)*,Lipid,Lysophospholipid,LC/MS Pos Late,100001571,1470.0,502.2928,42607465,,,HMDB11517
35433,1.0858484632738191e-05,326,beta-hydroxyisovaleroylcarnitine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Pos Early,100001594,2584.0,262.1649,,99159-87-2,,
1126,1.0857683309150505e-05,28,alanine,Amino Acid,Alanine and Aspartate Metabolism,LC/MS Pos Early,811,1700.0,90.055,5950,56-41-7,C00041,HMDB00161
57517,1.0855944054709583e-05,1774,ximenoylcarnitine (C26:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",LC/MS Pos Late,100015836,1607.0,538.4830000000001,,,,
63699,1.0855315489215322e-05,5902,GlcNAc sulfate conjugate of C21H34O2 steroid,Partially Characterized Molecules,Partially Characterized Molecules,LC/MS Neg,100021726,4336.7,299.6386,,,,
52605,1.0852634396440552e-05,2845,sphinganine-1-phosphate,Lipid,Sphingolipid Synthesis,LC/MS Pos Late,100001876,1431.0,382.2717,520,19794-97-9,,HMDB01383
44675,1.0850548798416316e-05,1461,docosahexaenoate (DHA; 22:6n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),LC/MS Neg,100000665,5525.0,327.233,445580,6217-54-5,C06429,HMDB02183
36808,1.0844841364929704e-05,447,dimethylarginine (ADMA + SDMA),Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Pos Early,100001810,2850.0,203.1503,123831,102783-24-4,C03626,HMDB01539
46539,1.0842461306139032e-05,1338,N-acetylglucosamine/N-acetylgalactosamine,Carbohydrate,Aminosugar Metabolism,LC/MS Polar,100006435,1897.0,220.0826,,,,
38276,1.083046587100964e-05,4514,"2,3-dihydroxyisovalerate",Xenobiotics,Food Component/Plant,LC/MS Polar,100002417,1050.0,133.0506,677,1756-18-9,C04039,HMDB12141
39379,1.0824663922880786e-05,3325,glycoursodeoxycholate,Lipid,Secondary Bile Acid Metabolism,LC/MS Neg,100002911,5033.0,448.3068,12310288,64480-66-6,,HMDB00708
45968,1.0822570746873066e-05,2560,1-oleoyl-GPG (18:1)*,Lipid,Lysophospholipid,LC/MS Neg,100005716,5610.0,509.2885,,,,
485,1.0814102159352819e-05,492,spermidine,Amino Acid,Polyamine Metabolism,LC/MS Pos Late,50,700.0,146.1652,1102,124-20-9,C00315,HMDB01257
52726,1.079569481753336e-05,2394,1-stearoyl-2-oleoyl-GPI (18:0/18:1)*,Lipid,Phosphatidylinositol (PI),LC/MS Pos Late,100009181,3711.0,882.6066,,,,
22137,1.0789997794225363e-05,442,homoarginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Pos Early,100000961,2882.0,189.1346,9085,156-86-5,C01924,HMDB00670
36845,1.0785538398789555e-05,4342,o-cresol sulfate,Xenobiotics,Benzoate Metabolism,LC/MS Neg,100001806,2796.0,187.0071,11615528,,,
63361,1.0759573634043227e-05,1763,3-decenoylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",LC/MS Pos Late,100021136,1045.0,314.2326,,,,
20694,1.075524967677636e-05,4153,oxalate (ethanedioate),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,LC/MS Neg,100000841,603.0,88.988,971,144-62-7,C00209,HMDB02329
37183,1.0754351835853106e-05,3180,"5alpha-androstan-3alpha,17alpha-diol monosulfate",Lipid,Androgenic Steroids,LC/MS Neg,100002008,5208.0,371.1898,,,,
61700,1.0751771940929589e-05,1848,2-hydroxyarachidate*,Lipid,"Fatty Acid, Monohydroxy",LC/MS Neg,100019892,5990.0,327.2905,5225199,,,
35172,1.0745300953849091e-05,4016,orotidine,Nucleotide,"Pyrimidine Metabolism, Orotate containing",LC/MS Polar,100001416,2250.0,287.0521,92751,314-50-1,,HMDB00788
39346,1.0744516680561007e-05,4167,alpha-CEHC glucuronide*,Cofactors and Vitamins,Tocopherol Metabolism,LC/MS Neg,100003101,2616.0,453.1766,134819285,477200-36-5,,
40708,1.071532355950018e-05,3117,pregnanediol-3-glucuronide,Lipid,Progestin Steroids,LC/MS Neg,100003470,5145.0,495.2963,123796,1852-49-9,,HMDB10318
22176,1.0703238833633311e-05,414,cysteine s-sulfate,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",LC/MS Polar,100000808,2273.0,199.9693,115015,1637-71-4,C05824,HMDB00731
54946,1.0686121939006697e-05,2768,oleoyl-oleoyl-glycerol (18:1/18:1) [2]*,Lipid,Diacylglycerol,LC/MS Pos Late,100010919,3695.0,638.5718,,,,
52281,1.0671023216252485e-05,529,2-hydroxybutyrate/2-hydroxyisobutyrate,Amino Acid,Glutathione Metabolism,LC/MS Polar,100008928,1258.0,103.0401,,,,
57426,1.0669482567747408e-05,2846,sphingadienine,Lipid,Sphingolipid Synthesis,LC/MS Pos Late,100015643,1350.0,298.2741,6449795,25696-03-1,,
34445,1.066505234405526e-05,2997,sphingosine 1-phosphate,Lipid,Sphingosines,LC/MS Pos Late,100000626,1375.0,380.256,5283560,26993-30-6,C06124,HMDB00277
42449,1.0649376083779796e-05,2264,1-palmitoyl-2-linoleoyl-GPE (16:0/18:2),Lipid,Phosphatidylethanolamine (PE),LC/MS Pos Late,100001870,2275.0,716.5225,9546747,,,HMDB05322
32445,1.0625512758012152e-05,4378,3-methylxanthine,Xenobiotics,Xanthine Metabolism,LC/MS Neg,100001108,1700.0,165.0418,70639,1076-22-8,C16357,HMDB01886
61866,1.0617522863851286e-05,1570,heptenedioate (C7:1-DC)*,Lipid,"Fatty Acid, Dicarboxylate",LC/MS Polar,100019981,2816.0,157.0506,,,,
32198,1.0615550447092587e-05,1729,acetylcarnitine (C2),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Short Chain)",LC/MS Pos Early,100000802,2282.0,204.123,1,5080-50-2,C02571,HMDB00201
1669,1.0610464660785526e-05,166,4-hydroxyphenylpyruvate,Amino Acid,Tyrosine Metabolism,LC/MS Neg,1141,1690.0,179.035,979,156-39-8,C01179,HMDB00707
19130,1.0583925781405033e-05,2137,"1,2-dipalmitoyl-GPC (16:0/16:0)",Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,100000657,2365.0,734.5694,452110,63-89-8,,HMDB00564
57370,1.05593213814233e-05,2927,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,Lipid,Lactosylceramides (LCER),LC/MS Pos Late,100015620,3778.0,972.7346,,,,
53263,1.0551231116916115e-05,1829,docosahexaenoylcholine,Lipid,Fatty Acid Metabolism (Acyl Choline),LC/MS Pos Late,100009333,1378.0,414.3367,,,,
52669,1.054158452144659e-05,2386,1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*,Lipid,Phosphatidylinositol (PI),LC/MS Pos Late,100009066,3140.0,854.5753,,,,HMDB09783
57421,1.0532825734227678e-05,2904,glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*,Lipid,Hexosylceramides (HCER),LC/MS Pos Late,100015625,3420.0,782.6505,,,,
46537,1.0516117776401737e-05,377,alpha-hydroxyisovalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Polar,100001300,1052.0,117.0557,99823,600-37-3,,HMDB00407
52470,1.051116750643281e-05,2138,1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*,Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,100008984,2160.0,732.5538,,,,
35436,1.049616928464594e-05,1697,hexanoylglycine (C6),Lipid,Fatty Acid Metabolism (Acyl Glycine),LC/MS Neg,100001527,2900.0,172.0979,99463,24003-67-6,,HMDB00701
42370,1.04849933960934e-05,60,S-1-pyrroline-5-carboxylate,Amino Acid,Glutamate Metabolism,LC/MS Pos Early,35,1528.0,114.055,1196,2906-39-0,C04322,HMDB01301
61840,1.0472946985509727e-05,1809,3-hydroxyoleoylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",LC/MS Pos Late,100019801,1406.0,442.3527,,,,
47132,1.0464515658382556e-05,3203,"5alpha-androstan-3alpha,17beta-diol 17-glucuronide",Lipid,Androgenic Steroids,LC/MS Neg,100005396,4930.0,467.265,,,,
35320,1.046085578735007e-05,4288,catechol sulfate,Xenobiotics,Benzoate Metabolism,LC/MS Neg,100001605,1906.0,188.9863,3083879,4918-96-1,,HMDB59724
53257,1.04393397369684e-05,1823,palmitoloelycholine,Lipid,Fatty Acid Metabolism (Acyl Choline),LC/MS Pos Late,100009334,1385.0,340.32099999999997,,,,
33936,1.0435637322771896e-05,1740,octanoylcarnitine (C8),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",LC/MS Pos Late,100001247,950.0,288.2169,123701,3671-77-0,C02838,HMDB00791
39837,1.0434548419963365e-05,1600,docosadioate (C22-DC),Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100002952,5291.8,369.301,244872,505-56-6,C19625,
587,1.0409382334687808e-05,4547,gluconate,Xenobiotics,Food Component/Plant,LC/MS Polar,338,2922.0,195.051,10690,527-07-1,C00257,HMDB00625
1508,1.0401648288585663e-05,4134,pantothenate (Vitamin B5),Cofactors and Vitamins,Pantothenate and CoA Metabolism,LC/MS Neg,1024,1498.7,218.1034,6613,137-08-6,C00864,HMDB00210
33941,1.0391657959995504e-05,1747,decanoylcarnitine (C10),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",LC/MS Pos Late,100001251,1130.0,316.2482,10245190,1492-27-9,,HMDB00651
34534,1.0384815431228977e-05,1748,laurylcarnitine (C12),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",LC/MS Pos Late,100001392,1235.0,344.2795,10427569,25518-54-1,,HMDB02250
57636,1.0382011487245972e-05,4228,carotene diol (2),Cofactors and Vitamins,Vitamin A Metabolism,LC/MS Pos Late,100015967,1904.0,568.4279,,,,
37752,1.037415558945461e-05,1889,13-HODE + 9-HODE,Lipid,"Fatty Acid, Monohydroxy",LC/MS Neg,100002196,5275.0,295.2283,,,,
38178,1.0343160898858702e-05,1764,cis-4-decenoylcarnitine (C10:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",LC/MS Pos Late,100002259,1057.0,314.2326,,98930-66-6,,
61876,1.0340890857886077e-05,5861,glucuronide of C14H26O4 (1)*,Partially Characterized Molecules,Partially Characterized Molecules,LC/MS Neg,100019986,3200.0,433.2079,,,,
48490,1.0323218792366138e-05,2957,"sphingomyelin (d18:1/20:0, d16:1/22:0)*",Lipid,Sphingomyelins,LC/MS Pos Late,100006290,2685.0,759.6375,,,,HMDB12102
62915,1.0300910443964166e-05,1583,3-hydroxydodecanedioate*,Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100001454,2252.0,245.1394,16663321,34574-69-1,,HMDB00413
1552,1.0291445735424672e-05,1445,erucate (22:1n9),Lipid,Long Chain Monounsaturated Fatty Acid,LC/MS Neg,1087,6355.6,337.3112,5281116,112-86-7,C08316,HMDB02068
53260,1.0286351048353426e-05,1822,oleoylcholine,Lipid,Fatty Acid Metabolism (Acyl Choline),LC/MS Pos Late,100009331,1449.0,368.3523,,,,
44681,1.0285549201964051e-05,1751,palmitoylcarnitine (C16),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",LC/MS Pos Late,100000776,1425.0,400.3421,461,6865-14-1,C02990,HMDB00222
1648,1.0284093046862375e-05,9,serine,Amino Acid,"Glycine, Serine and Threonine Metabolism",LC/MS Pos Early,503,1239.0,106.0499,5951,56-45-1,C00065,HMDB00187
52603,1.0276882278711316e-05,2215,"1,2-dilinoleoyl-GPC (18:2/18:2)",Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,100008903,2006.0,782.5694,5288075,998-06-1,,HMDB08138
52462,1.0273235027022348e-05,2155,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,100008914,2091.0,782.5694,10747814,35418-58-7,,HMDB07982
42381,1.0252614969993606e-05,4166,gamma-CEHC glucuronide*,Cofactors and Vitamins,Tocopherol Metabolism,LC/MS Neg,100004243,2500.0,439.161,,,,
48434,1.025203805028495e-05,453,N-acetylcitrulline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Neg,100001577,940.0,216.09900000000002,656979,33965-42-3,C15532,HMDB00856
54979,1.0249618641577371e-05,2862,N-stearoyl-sphingosine (d18:1/18:0)*,Lipid,Ceramides,LC/MS Pos Late,1547,3392.0,566.5507,5283565,104404-17-3,,HMDB04950
37058,1.0238113583954231e-05,1352,succinylcarnitine (C4-DC),Energy,TCA Cycle,LC/MS Pos Early,100001948,2291.0,262.1285,71464481,256928-74-2,,HMDB61717
57635,1.0237123748332044e-05,4227,carotene diol (1),Cofactors and Vitamins,Vitamin A Metabolism,LC/MS Pos Late,100015966,1720.0,568.4276,,,,
1584,1.021823363601937e-05,4702,methyl indole-3-acetate,Xenobiotics,Food Component/Plant,LC/MS Pos Early,1104,3380.0,190.0863,74706,1912-33-0,,HMDB29738
57512,1.0218028803412015e-05,1752,margaroylcarnitine (C17)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",LC/MS Pos Late,100004054,1424.0,414.3578,,106182-29-0,,HMDB06210
15716,1.0216799460101701e-05,78,imidazole lactate,Amino Acid,Histidine Metabolism,LC/MS Pos Early,100000263,2040.0,157.0608,793,14403-45-3,C05568,HMDB02320
52467,1.0211995384542986e-05,2391,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,Lipid,Phosphatidylinositol (PI),LC/MS Pos Late,100008993,2567.0,876.5597,,,,HMDB09789
62309,1.0205048779043123e-05,491,N-acetyl-isoputreanine,Amino Acid,Polyamine Metabolism,LC/MS Pos Early,100020487,2305.0,203.139,131802901,,,
2342,1.0196173798044341e-05,269,serotonin,Amino Acid,Tryptophan Metabolism,LC/MS Pos Early,504,2550.0,177.1022,5202,153-98-0,C00780,HMDB00259
48733,1.0174038045577733e-05,218,vanillic alcohol sulfate,Amino Acid,Tyrosine Metabolism,LC/MS Neg,100006125,1808.0,233.0125,,754920-02-0,,
47120,1.0139786723452552e-05,1877,9-hydroxystearate,Lipid,"Fatty Acid, Monohydroxy",LC/MS Neg,100005834,5384.0,299.2592,9570127,25498-28-6,,HMDB61661
1587,1.0134415917017923e-05,299,N-acetylleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Neg,1082,2400.0,172.0979,70912,1188-21-2,C02710,HMDB11756
48493,1.012225400655789e-05,2962,"sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*",Lipid,Sphingomyelins,LC/MS Pos Late,100006295,2666.0,785.6531,,,,HMDB12104
22138,1.0106532722104544e-05,443,homocitrulline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Polar,100000963,3006.8,188.1041,65072,1190-49-4,C02427,HMDB00679
48394,1.0091827859961932e-05,3122,pregnanolone/allopregnanolone sulfate,Lipid,Progestin Steroids,LC/MS Neg,100006173,5160.0,397.2054,,,,
35322,1.0091640908347529e-05,5546,hydroquinone sulfate,Xenobiotics,Drug - Topical Agents,LC/MS Neg,100001604,1395.0,188.9863,161220,123-31-9,C00530,HMDB02434
53258,1.008971295150039e-05,1831,eicosapentaenoylcholine,Lipid,Fatty Acid Metabolism (Acyl Choline),LC/MS Pos Late,100009336,1343.0,388.32099999999997,,,,
62864,1.0086252071662402e-05,4698,mannonate*,Xenobiotics,Food Component/Plant,LC/MS Polar,100003695,2736.0,195.051,3246006,642-99-9,,
47101,1.0085265609305914e-05,5024,N-methylpipecolate,Xenobiotics,Bacterial/Fungal,LC/MS Pos Early,100005383,1932.0,144.1019,11286529,41447-17-0,,
43549,1.0077773968227788e-05,256,N-formylanthranilic acid,Amino Acid,Tryptophan Metabolism,LC/MS Neg,100004561,2150.0,164.0353,101399,3342-77-6,C05653,HMDB04089
63685,1.0077756985836683e-05,1578,decadienedioic acid (C10:2-DC),Lipid,"Fatty Acid, Dicarboxylate",LC/MS Polar,100021711,2329.7,197.0819,,,,
15500,1.0066579302464839e-05,1811,carnitine,Lipid,Carnitine Metabolism,LC/MS Polar,100000007,2947.0,206.1034,10917,461-05-2,C00318,HMDB00062
1549,1.0062605054332423e-05,381,3-hydroxyisobutyrate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Polar,111,1619.0,103.0401,87,2068-83-9,C06001,HMDB00336
32328,1.0052475737909343e-05,1733,hexanoylcarnitine (C6),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",LC/MS Pos Early,100000781,3358.0,260.1856,6426853,6920-35-0,,HMDB00705
17747,1.0046180776410136e-05,2995,sphingosine,Lipid,Sphingosines,LC/MS Pos Late,297,1393.0,300.2897,5353955,123-78-4,C00319,HMDB00252
52235,1.0042562914718204e-05,2361,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),Lipid,Phosphatidylserine (PS),LC/MS Pos Late,100001872,2565.0,812.5436,,,,HMDB12383
52450,1.0040226762166208e-05,2388,1-palmitoyl-2-linoleoyl-GPI (16:0/18:2),Lipid,Phosphatidylinositol (PI),LC/MS Pos Late,1528,2730.0,852.5597,,,,HMDB09784
54724,1.00355505498164e-05,1349,isocitric lactone,Energy,TCA Cycle,LC/MS Polar,100009239,2970.0,173.0092,98259,4702-32-3,,
